instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry,entry_close,exit_close,hs_e,hs_x,gross,cost_model,e_exec,x_exec,e_hour,x_hour,e_lab_wd,x_lab_wd,e_lab_hour,x_lab_hour,e_sunday_open,x_sunday_open,e_fri_late,x_fri_late,e_fri20,x_fri20,act_e_ts,act_x_ts,dev_e_bps,dev_x_bps,act_e_hour,trunc_e,e_in_roll,act_x_hour,trunc_x,x_in_roll,fav_e_bps,fav_x_bps
EURAUD,2016-10-18 08:00:00+00:00,2016-10-24 20:00:00+00:00,1,1.4335367751143782,-0.001030957464318817,28,2.0887049808093123,0.0019341117077425539,1.4333867751143783,1.4322088596756986,0.00010464726102138806,0.00010473332781502635,-0.000821770829150914,0.00020918663516790296,2016-10-18 12:00:00+00:00,2016-10-25 00:00:00+00:00,12,0,1,0,8,20,False,False,False,False,False,False,2016-10-18 11:59:00,2016-10-24 23:59:00,3.121661863658698,3.6570808570379754,11,False,False,23,False,False,-3.121661863658698,3.6570808570379754
AUDUSD,2016-10-19 16:00:00+00:00,2016-10-20 12:00:00+00:00,-1,0.7717299999999999,0.010210825029479238,5,2.441050056259585,0.0020493964013418805,0.77177,0.76381,5.1828912758982606e-05,5.2369044657702835e-05,0.010313953639037532,0.00010312860955829367,2016-10-19 20:00:00+00:00,2016-10-20 16:00:00+00:00,20,16,2,3,16,12,False,False,False,False,False,False,2016-10-19 19:59:00,2016-10-20 15:59:00,-1.03647081686975,2.881127306539888,19,False,False,15,False,False,-1.03647081686975,-2.881127306539888
EURUSD,2016-10-21 04:00:00+00:00,2016-10-26 04:00:00+00:00,1,1.0882,0.003225510016541011,19,2.261531887122475,0.0012256889990049577,1.08817,1.09174,2.756922172087082e-05,2.747907010826754e-05,0.0032807373847834054,5.5227368242394183e-05,2016-10-21 08:00:00+00:00,2016-10-26 08:00:00+00:00,8,8,4,2,4,4,False,False,False,False,False,False,2016-10-21 07:59:00,2016-10-26 07:59:00,-5.969765434138408,9.443390085355219,7,False,False,7,False,False,5.969765434138408,9.443390085355219
USDCAD,2016-10-21 16:00:00+00:00,2016-11-01 12:00:00+00:00,-1,1.33253,-0.0038573240377327155,43,2.2473101641005857,0.0018168747089413388,1.33259,1.33761,4.502510149408296e-05,4.485612398232669e-05,-0.0037671001583383656,9.022387939434983e-05,2016-10-21 20:00:00+00:00,2016-11-01 16:00:00+00:00,20,16,4,1,16,12,False,False,False,False,True,False,2016-10-21 19:59:00,2016-11-01 15:59:00,-2.5507716084116616,-14.780641838174624,19,False,False,15,False,False,-2.5507716084116616,14.780641838174624
EURCHF,2016-10-21 16:00:00+00:00,2016-10-26 00:00:00+00:00,1,1.0810713801000003,0.0020420884694918214,15,2.2873323150251927,0.0008576464509796179,1.0809213801000002,1.0834290235000001,0.00013877049965106892,0.00013844930931924585,0.002319912850431427,0.0002778243809396057,2016-10-21 20:00:00+00:00,2016-10-26 04:00:00+00:00,20,4,4,2,16,0,False,False,False,False,True,False,2016-10-21 19:59:00,2016-10-26 03:59:00,-0.8307721607159202,2.692366629926113,19,False,False,3,False,False,0.8307721607159202,2.692366629926113
AUDCAD,2016-10-26 04:00:00+00:00,2016-10-27 16:00:00+00:00,-1,1.0269392091999998,0.011140034383253769,9,2.365103593998192,0.0018919539132562693,1.0270892092,1.0153490711000002,0.00014604378924089277,0.00014773244421004326,0.011430495028902254,0.0002904606456484854,2016-10-26 08:00:00+00:00,2016-10-27 20:00:00+00:00,8,20,2,3,4,16,False,False,False,False,False,False,2016-10-26 07:59:00,2016-10-27 19:59:00,-4.595347739614342,-2.117457650906429,7,False,False,19,False,False,-4.595347739614342,2.117457650906429
AUDCAD,2016-11-01 12:00:00+00:00,2016-11-02 04:00:00+00:00,-1,1.0242719945999998,0.0029772669916559363,4,2.031514880288792,0.0018560743384019424,1.0244219946,1.0210724634,0.00014642403305541057,0.0001469043631835151,0.003269679114326185,0.00029241212267024867,2016-11-01 16:00:00+00:00,2016-11-02 08:00:00+00:00,16,8,1,2,12,4,False,False,False,False,False,False,2016-11-01 15:59:00,2016-11-02 07:59:00,-13.048345839881126,-4.441433948877416,15,False,False,7,False,False,-13.048345839881126,4.441433948877416
AUDUSD,2016-11-08 20:00:00+00:00,2016-11-09 00:00:00+00:00,-1,0.77432,0.015510383304060451,1,2.2934937906200417,0.001856290231714695,0.77436,0.76227,5.165556072111163e-05,5.2474844871239856e-05,0.015612893227956004,0.0001025099238955527,2016-11-09 00:00:00+00:00,2016-11-09 04:00:00+00:00,0,4,1,2,20,0,False,False,False,False,False,False,2016-11-08 23:59:00,2016-11-09 03:59:00,-3.227430577967816,-20.81533265257951,23,False,False,3,False,False,-3.227430577967816,20.81533265257951
EURCAD,2016-11-16 08:00:00+00:00,2016-11-25 12:00:00+00:00,1,1.4437030452000001,-0.00751979829653705,44,2.031641400187208,0.002151631596269636,1.4435530452,1.4329966895,0.00010391027922303884,0.0001046757477523119,-0.007312759122431567,0.0002070391741054835,2016-11-16 12:00:00+00:00,2016-11-25 16:00:00+00:00,12,16,2,4,8,12,False,False,False,False,False,False,2016-11-16 11:59:00,2016-11-25 15:59:00,-0.7650508622725205,1.3991187064865684,11,False,False,15,False,False,0.7650508622725205,1.3991187064865684
EURJPY,2016-11-16 12:00:00+00:00,2016-11-28 20:00:00+00:00,-1,116.93941929000002,-0.014150174851616655,52,2.0511309309167185,0.002240713125605823,116.95441929,118.57913252,0.00012825509366008668,0.00012649780514687137,-0.013891849832295522,0.00025832501932113346,2016-11-16 16:00:00+00:00,2016-11-29 00:00:00+00:00,16,0,2,0,12,20,False,False,False,False,False,False,2016-11-16 15:59:00,2016-11-28 23:59:00,-2.654513345969889,-5.417568566751241,15,False,False,23,False,False,-2.654513345969889,5.417568566751241
AUDUSD,2016-11-18 16:00:00+00:00,2016-11-23 00:00:00+00:00,1,0.73425,0.010391556009533641,15,2.163739965402669,0.002784898357236415,0.73421,0.74192,5.448032579234824e-05,5.391416864351952e-05,0.010501082796475103,0.00010952678694146206,2016-11-18 20:00:00+00:00,2016-11-23 04:00:00+00:00,20,4,4,2,16,0,False,False,False,False,True,False,2016-11-18 19:59:00,2016-11-23 03:59:00,2.9973160397278598,2.157031924072683,19,False,False,3,False,False,-2.9973160397278598,2.157031924072683
AUDNZD,2016-11-21 16:00:00+00:00,2016-11-23 04:00:00+00:00,1,1.0442478185276125,0.00860445388088556,9,2.206022967888604,0.002024173157313548,1.0440978185276124,1.0533830007223488,0.0001436647001250612,0.0001423983488409617,0.008893019437422378,0.0002885655565368177,2016-11-21 20:00:00+00:00,2016-11-23 08:00:00+00:00,20,8,0,2,16,4,False,False,False,False,False,False,2016-11-21 19:59:00,2016-11-23 07:59:00,3.1971531419694443,1.7368695009212232,19,False,False,7,False,False,-3.1971531419694443,1.7368695009212232
GBPJPY,2016-11-21 20:00:00+00:00,2016-11-28 08:00:00+00:00,-1,138.20194740000002,-0.007888653817912863,28,2.0581545504073335,0.0033670445120310144,138.2169474,139.27717472,0.00010852504184302364,0.00010769891068048798,-0.007670747617741114,0.00021790620017174932,2016-11-22 00:00:00+00:00,2016-11-28 12:00:00+00:00,0,12,0,0,20,8,False,False,False,False,False,False,2016-11-21 23:59:00,2016-11-28 11:59:00,-3.012192510473133,-1.4566984281461082,23,False,False,11,False,False,-3.012192510473133,1.4566984281461082
GBPCHF,2016-11-23 16:00:00+00:00,2016-11-28 08:00:00+00:00,-1,1.2650138851,0.005571895757842295,17,2.1012921281862136,0.003013505536611307,1.2651638850999998,1.2578153596,0.00011856171502093096,0.00011925438726372508,0.005808358574366901,0.00023646281652460552,2016-11-23 20:00:00+00:00,2016-11-28 12:00:00+00:00,20,12,2,0,16,8,False,False,False,False,False,False,2016-11-23 19:59:00,2016-11-28 11:59:00,-6.195764385933389,2.5477755822445047,19,False,False,11,False,False,-6.195764385933389,-2.5477755822445047
GBPCHF,2016-11-30 16:00:00+00:00,2016-12-07 04:00:00+00:00,-1,1.2712256112,-0.0037892477602406768,28,2.0454711813552446,0.0028775152759485797,1.2713756112,1.2758926000000002,0.00011798244254380582,0.00011756475427477202,-0.0035528358104468527,0.00023641194979382406,2016-11-30 20:00:00+00:00,2016-12-07 08:00:00+00:00,20,8,2,2,16,4,False,False,False,False,False,False,2016-11-30 19:59:00,2016-12-07 07:59:00,3.709101697981776,-9.131645560431778,19,False,False,7,False,False,3.709101697981776,9.131645560431778
GBPJPY,2016-11-30 20:00:00+00:00,2016-12-07 08:00:00+00:00,-1,143.49336297,-0.0006598256395994889,28,2.1669818850227025,0.0042820176018385754,143.50836297,143.57304356999998,0.00010452352524664855,0.0001044764367113709,-0.0004507096218042683,0.00020911601779522056,2016-12-01 00:00:00+00:00,2016-12-07 12:00:00+00:00,0,12,2,2,20,8,False,False,False,False,False,False,2016-11-30 23:59:00,2016-12-07 11:59:00,-4.95822201435514,-10.164355662707347,23,False,False,11,False,False,-4.95822201435514,10.164355662707347
USDJPY,2016-11-30 20:00:00+00:00,2016-12-05 00:00:00+00:00,-1,114.67750000000001,0.010594929258136905,14,2.0799160481479664,0.003459311951428804,114.681,113.459,3.051944088384301e-05,3.084814778906918e-05,0.010655644788587382,6.0715530450476327e-05,2016-12-01 00:00:00+00:00,2016-12-05 04:00:00+00:00,0,4,2,0,20,0,False,False,False,False,False,False,2016-11-30 23:59:00,2016-12-05 03:59:00,-6.100164704447852,5.996948611441955,23,False,False,3,False,False,-6.100164704447852,-5.996948611441955
EURGBP,2016-12-01 12:00:00+00:00,2016-12-05 16:00:00+00:00,1,0.8409625752677948,0.006221822094573102,14,2.737241078784539,0.0030615462736633416,0.8408125752677948,0.8463448947993052,0.00017839885417059292,0.00017723271082715008,0.00657972976884702,0.00035790767427391814,2016-12-01 16:00:00+00:00,2016-12-05 20:00:00+00:00,16,20,3,0,12,16,False,False,False,False,False,False,2016-12-01 15:59:00,2016-12-05 19:59:00,14.365682370229838,-2.4753454446557743,15,False,False,19,False,False,-14.365682370229838,-2.4753454446557743
GBPUSD,2016-12-01 12:00:00+00:00,2016-12-07 08:00:00+00:00,-1,1.2621149999999999,0.002044187732496531,24,3.5678313755098796,0.0029369423878907877,1.26216,1.25949,3.5653166001140906e-05,3.572874735011791e-05,0.002115421182734334,7.123345023780274e-05,2016-12-01 16:00:00+00:00,2016-12-07 12:00:00+00:00,16,12,3,2,12,8,False,False,False,False,False,False,2016-12-01 15:59:00,2016-12-07 11:59:00,0.1584610265092934,-5.713333492037842,15,False,False,11,False,False,0.1584610265092934,5.713333492037842
EURJPY,2016-12-01 12:00:00+00:00,2016-12-04 20:00:00+00:00,-1,121.40146839999998,0.011713984342548327,9,2.134323542469307,0.002652861822849735,121.41646839999999,119.96437350000001,0.0001235417254155615,0.00012503712195854546,0.0119596206275423,0.00024563628499397333,2016-12-01 16:00:00+00:00,2016-12-05 00:00:00+00:00,16,0,3,6,12,20,False,True,False,False,False,False,2016-12-01 15:59:00,2016-12-04 23:59:00,6.877012112744829,15.111740061390933,15,False,False,23,False,False,6.877012112744829,-15.111740061390933
EURCAD,2016-12-02 12:00:00+00:00,2016-12-05 08:00:00+00:00,1,1.4181910302,0.004858100533204157,6,2.0881097017271593,0.0025754892801508372,1.4180410302000002,1.4252307448000001,0.0001057797319015826,0.00010524611579372659,0.005070173885579177,0.0002120733523750199,2016-12-02 16:00:00+00:00,2016-12-05 12:00:00+00:00,16,12,4,0,12,8,False,False,False,False,False,False,2016-12-02 15:59:00,2016-12-05 11:59:00,4.720760932517276,1.351678222170083,15,False,False,11,False,False,-4.720760932517276,1.351678222170083
AUDCHF,2016-12-09 12:00:00+00:00,2016-12-14 16:00:00+00:00,-1,0.7602736299,0.005257570751895848,20,2.556931362991041,0.0024050961245504683,0.7604236299,0.7561264375000001,0.00019725846765141405,0.0001983795203563425,0.0056510505868485605,0.0003934798349527124,2016-12-09 16:00:00+00:00,2016-12-14 20:00:00+00:00,16,20,4,2,12,16,False,False,False,False,False,False,2016-12-09 15:59:00,2016-12-14 19:59:00,-8.880118882926835,-27.000237217462697,15,False,False,19,False,False,-8.880118882926835,27.000237217462697
EURJPY,2016-12-15 08:00:00+00:00,2016-12-19 08:00:00+00:00,-1,123.21343169999999,0.007158576283692426,13,2.045924338255397,0.002009591823169695,123.2284317,122.31639895,0.00012172515541313994,0.0001226327796498623,0.007401155215708166,0.00024257893201574,2016-12-15 12:00:00+00:00,2016-12-19 12:00:00+00:00,12,12,3,0,8,8,False,False,False,False,False,False,2016-12-15 11:59:00,2016-12-19 11:59:00,-13.2229034734066,-6.016567407205464,11,False,False,11,False,False,-13.2229034734066,6.016567407205464
EURCHF,2016-12-19 16:00:00+00:00,2016-12-22 12:00:00+00:00,1,1.0684744714999999,0.0028524560776092113,17,2.0505974700231437,0.0011133830452868879,1.0683244715,1.071672248,0.0001404067808999918,0.00013996816683453018,0.003133670143584233,0.00028121406597502157,2016-12-19 20:00:00+00:00,2016-12-22 16:00:00+00:00,20,16,0,3,16,12,False,False,False,False,False,False,2016-12-19 19:59:00,2016-12-22 15:59:00,2.5908982036537687,-10.270013180927462,19,False,False,15,False,False,-2.5908982036537687,-10.270013180927462
EURAUD,2016-12-22 12:00:00+00:00,2016-12-28 12:00:00+00:00,-1,1.4473593770328441,-0.000977598611782196,25,2.469838817911305,0.0020515938629973797,1.447509377032844,1.4486243135505814,0.00010362627170504093,0.00010354651554366754,-0.0007702447634727605,0.00020735384830943547,2016-12-22 16:00:00+00:00,2016-12-28 16:00:00+00:00,16,16,3,2,12,12,False,False,False,False,False,False,2016-12-22 15:59:00,2016-12-28 15:59:00,-19.167654407248325,-10.337777757007949,15,False,False,15,False,False,-19.167654407248325,10.337777757007949
AUDNZD,2016-12-29 20:00:00+00:00,2017-01-02 00:00:00+00:00,1,1.0387241766918374,0.0027376544939307647,7,2.0305752412205784,0.0009075952023812598,1.0385741766918373,1.0417178446021125,0.00014442877876840143,0.00014399292550977948,0.0030269074475630653,0.00028925295363230056,2016-12-30 00:00:00+00:00,2017-01-02 04:00:00+00:00,0,4,3,0,20,0,False,False,False,False,False,False,2016-12-29 23:59:00,2017-01-02 03:59:00,1.5147692880068675,-2.068670768553549,23,False,False,3,False,False,-1.5147692880068675,-2.068670768553549
AUDCHF,2017-01-01 20:00:00+00:00,2017-01-02 20:00:00+00:00,1,0.7344590406,0.0031659864900028937,6,2.1425442013846623,0.0016506573943299862,0.7343090405999999,0.736934328,0.00020427366640813225,0.00020354595287627855,0.0035751805504873335,0.0004091940604844398,2017-01-02 00:00:00+00:00,2017-01-03 00:00:00+00:00,0,0,6,0,20,20,True,False,False,False,False,False,2017-01-01 23:59:00,2017-01-02 23:59:00,33.254769097030845,-0.3377283222616434,23,False,False,23,False,False,-33.254769097030845,-0.3377283222616434
GBPUSD,2017-01-11 16:00:00+00:00,2017-01-12 04:00:00+00:00,1,1.220805,0.004210336622146773,3,2.281899429678326,0.002082677128670786,1.22076,1.22599,3.686228251253318e-05,3.670503022047489e-05,0.004284216389789819,7.387976764304614e-05,2017-01-11 20:00:00+00:00,2017-01-12 08:00:00+00:00,20,8,2,3,16,4,False,False,False,False,False,False,2017-01-11 19:59:00,2017-01-12 07:59:00,0.8192289417197074,8.735264343793236,19,False,False,7,False,False,-0.8192289417197074,8.735264343793236
USDCHF,2017-01-17 12:00:00+00:00,2017-01-19 12:00:00+00:00,1,1.0025700000000002,0.008248800582502764,12,2.9811155621540295,0.0020096360101150962,1.00252,1.01089,4.987431672186091e-05,4.946136572723046e-05,0.00834896061923951,0.00010016003673674577,2017-01-17 16:00:00+00:00,2017-01-19 16:00:00+00:00,16,16,1,3,12,12,False,False,False,False,False,False,2017-01-17 15:59:00,2017-01-19 15:59:00,10.484587656145461,3.463494765176822,15,False,False,15,False,False,-10.484587656145461,3.463494765176822
USDCAD,2017-01-17 12:00:00+00:00,2017-01-18 16:00:00+00:00,1,1.30625,0.013022009569378072,7,2.472061104927171,0.0023466303759727913,1.30619,1.32332,4.593512429279048e-05,4.5340507209140644e-05,0.013114477985591844,9.246841621377185e-05,2017-01-17 16:00:00+00:00,2017-01-18 20:00:00+00:00,16,20,1,2,12,16,False,False,False,False,False,False,2017-01-17 15:59:00,2017-01-18 19:59:00,-7.267775448689395,-1.813291426153718,15,False,False,19,False,False,7.267775448689395,-1.813291426153718
EURUSD,2017-01-24 00:00:00+00:00,2017-01-26 12:00:00+00:00,-1,1.0759400000000001,0.008169600535345975,15,2.14493132720981,0.0025241270196965887,1.07597,1.06712,2.7881818266308538e-05,2.8113051952920007e-05,0.008225136388561038,5.553585321506349e-05,2017-01-24 04:00:00+00:00,2017-01-26 16:00:00+00:00,4,16,1,3,0,12,False,False,False,False,False,False,2017-01-24 03:59:00,2017-01-26 15:59:00,-3.9019314560695406,-4.215180269208085,3,False,False,15,False,False,-3.9019314560695406,4.215180269208085
USDCHF,2017-01-24 00:00:00+00:00,2017-01-27 00:00:00+00:00,1,0.9969399999999999,0.0038317250787410478,18,2.0075008021897487,0.0022773739948594874,0.99689,1.00081,5.015598511370362e-05,4.995953277844946e-05,0.003932229232914253,0.00010050415417320498,2017-01-24 04:00:00+00:00,2017-01-27 04:00:00+00:00,4,4,1,4,0,0,False,False,False,False,False,False,2017-01-24 03:59:00,2017-01-27 03:59:00,4.014089453983072,-0.09991806718567808,3,False,False,3,False,False,-4.014089453983072,-0.09991806718567808
NZDUSD,2017-01-24 16:00:00+00:00,2017-02-01 00:00:00+00:00,-1,0.7248999999999999,-0.002193405987032677,33,2.0815742819200413,0.002928702170159198,0.72497,0.72642,9.655571954701573e-05,9.636298560061672e-05,-0.002000082762045219,0.00019332322498745837,2017-01-24 20:00:00+00:00,2017-02-01 04:00:00+00:00,20,4,1,2,16,0,False,False,False,False,False,False,2017-01-24 19:59:00,2017-02-01 03:59:00,-1.2412765840075224,3.1672151916151137,19,False,False,3,False,False,-1.2412765840075224,-3.1672151916151137
USDCHF,2017-01-31 12:00:00+00:00,2017-02-03 08:00:00+00:00,1,0.98621,0.010829336551038952,17,2.136408216700977,0.0018765692586739725,0.98616,0.99694,5.070171168978665e-05,5.0153469617028105e-05,0.010931289040317926,0.00010195248927897388,2017-01-31 16:00:00+00:00,2017-02-03 12:00:00+00:00,16,12,1,4,12,8,False,False,False,False,False,False,2017-01-31 15:59:00,2017-02-03 11:59:00,-13.468490820159884,-2.707554075871421,15,False,False,11,False,False,13.468490820159884,-2.707554075871421
EURJPY,2017-02-06 12:00:00+00:00,2017-02-09 16:00:00+00:00,1,120.67718094,0.0006023160255636653,19,2.017781057809903,0.0019011011625682452,120.66218094,120.76486674,0.0001243140135802687,0.0001242083099573501,0.0008510189290467096,0.0002487029034830443,2017-02-06 16:00:00+00:00,2017-02-09 20:00:00+00:00,16,20,0,3,12,16,False,False,False,False,False,False,2017-02-06 15:59:00,2017-02-09 19:59:00,5.521925849842901,3.2004014504560807,15,False,False,19,False,False,-5.521925849842901,3.2004014504560807
NZDCAD,2017-02-07 04:00:00+00:00,2017-02-08 20:00:00+00:00,-1,0.9624838092000001,0.01181923133798535,10,3.5913286784607976,0.002468939279554174,0.9626338092,0.9509579904000001,0.0001558224930045393,0.00015773567446118806,0.012129034621901735,0.00030980328391638605,2017-02-07 08:00:00+00:00,2017-02-09 00:00:00+00:00,8,0,1,2,4,20,False,False,False,False,False,False,2017-02-07 07:59:00,2017-02-08 23:59:00,0.39213852503827695,-9.24552273271706,7,False,False,23,False,False,0.39213852503827695,9.24552273271706
AUDCAD,2017-02-07 04:00:00+00:00,2017-02-13 12:00:00+00:00,-1,1.0041247920000003,0.004211082161987073,27,2.3779868068400467,0.002045204328316954,1.0042747920000001,0.9997463400000001,0.00014936151060933927,0.00015003805865395817,0.004509176209612664,0.00029809404762559145,2017-02-07 08:00:00+00:00,2017-02-13 16:00:00+00:00,8,16,1,0,4,12,False,False,False,False,False,False,2017-02-07 07:59:00,2017-02-13 15:59:00,1.9981013996184238,6.165902571790838,7,False,False,15,False,False,1.9981013996184238,-6.165902571790838
EURCHF,2017-02-07 08:00:00+00:00,2017-02-09 08:00:00+00:00,1,1.0668611169,0.00011281702753359216,12,2.018037779157849,0.0007275816843679892,1.0667111168999999,1.067131477,0.00014061914010601048,0.0001405637479851042,0.0003940711719792045,0.00028125414444561236,2017-02-07 12:00:00+00:00,2017-02-09 12:00:00+00:00,12,12,1,3,8,8,False,False,False,False,False,False,2017-02-07 11:59:00,2017-02-09 11:59:00,1.7774202479703405,1.2438468078590503,11,False,False,11,False,False,-1.7774202479703405,1.2438468078590503
EURCAD,2017-02-13 16:00:00+00:00,2017-02-16 12:00:00+00:00,1,1.3851319290000002,0.005832377285413057,17,2.611467050655695,0.0023079679930999852,1.384981929,1.393360541,0.00010830466221917038,0.00010765340024079238,0.006049618283503255,0.00021724099809019865,2017-02-13 20:00:00+00:00,2017-02-16 16:00:00+00:00,20,16,0,3,16,12,False,False,False,False,False,False,2017-02-13 19:59:00,2017-02-16 15:59:00,0.29889081135214823,0.29784276787347963,19,False,False,15,False,False,-0.29889081135214823,0.29784276787347963
EURAUD,2017-02-14 04:00:00+00:00,2017-02-16 12:00:00+00:00,1,1.382550854934772,0.0034739295858773208,14,2.032547610161649,0.001745704968680231,1.382400854934772,1.38750373925371,0.00010850687733919096,0.0001081078167621226,0.00369132028580732,0.0002173906999299994,2017-02-14 08:00:00+00:00,2017-02-16 16:00:00+00:00,8,16,1,3,4,12,False,False,False,False,False,False,2017-02-14 07:59:00,2017-02-16 15:59:00,1.5628272810541688,14.209472698261116,7,False,False,15,False,False,-1.5628272810541688,14.209472698261116
EURAUD,2017-02-22 04:00:00+00:00,2017-02-24 08:00:00+00:00,1,1.3658527747092077,0.010614042049250589,13,2.148290999782053,0.00138890646249688,1.3657027747092079,1.3804999934930569,0.00010983356172205094,0.00010865628446723671,0.010834874950737206,0.00022083290148661693,2017-02-22 08:00:00+00:00,2017-02-24 12:00:00+00:00,8,12,2,4,4,8,False,False,False,False,False,False,2017-02-22 07:59:00,2017-02-24 11:59:00,-1.9376899588685603,10.497711509742658,7,False,False,11,False,False,1.9376899588685603,10.497711509742658
AUDNZD,2017-02-22 04:00:00+00:00,2017-02-23 00:00:00+00:00,-1,1.0740057661971436,0.006762618618975798,5,2.021480490505879,0.0013351712719995889,1.0741557661971437,1.0665926748057715,0.0001396445513028787,0.00014063475546305932,0.007040963358738939,0.0002783447397631403,2017-02-22 08:00:00+00:00,2017-02-23 04:00:00+00:00,8,4,2,3,4,0,False,False,False,False,False,False,2017-02-22 07:59:00,2017-02-23 03:59:00,0.3657468626361293,-11.865307702587646,7,False,False,3,False,False,0.3657468626361293,11.865307702587646
AUDCHF,2017-02-22 08:00:00+00:00,2017-02-24 08:00:00+00:00,-1,0.7784797021000001,0.008616471671522715,12,2.778675038154621,0.0014681980479367956,0.7786297021,0.7716219538000001,0.00019264613152496384,0.00019439571316147279,0.009000104004637577,0.00038363233311486215,2017-02-22 12:00:00+00:00,2017-02-24 12:00:00+00:00,12,12,2,4,8,8,False,False,False,False,False,False,2017-02-22 11:59:00,2017-02-24 11:59:00,-2.170031860014854,-8.893271833528837,11,False,False,11,False,False,-2.170031860014854,8.893271833528837
EURJPY,2017-02-22 08:00:00+00:00,2017-02-27 16:00:00+00:00,1,118.70635616000001,0.005985953600009783,21,2.666219740109801,0.0018090909758098404,118.69135616,119.43192690000001,0.00012637820044603321,0.0001255945574131066,0.006239466494945889,0.00025351289493610613,2017-02-22 12:00:00+00:00,2017-02-27 20:00:00+00:00,12,20,2,0,8,16,False,False,False,False,False,False,2017-02-22 11:59:00,2017-02-27 19:59:00,-1.6259711046651137,1.0331763933479898,11,False,False,19,False,False,1.6259711046651137,1.0331763933479898
EURUSD,2017-03-02 20:00:00+00:00,2017-03-03 12:00:00+00:00,1,1.05073,0.005224938852036052,4,2.105447407384125,0.00160805249836661,1.0507,1.05625,2.8552393642333685e-05,2.840236686390533e-05,0.005282192823831577,5.725397179552529e-05,2017-03-03 00:00:00+00:00,2017-03-03 16:00:00+00:00,0,16,3,4,20,12,False,False,False,False,False,False,2017-03-02 23:59:00,2017-03-03 15:59:00,2.2847133636694217,-2.6501850397064874,23,False,False,15,False,False,-2.2847133636694217,-2.6501850397064874
NZDUSD,2017-03-06 04:00:00+00:00,2017-03-15 00:00:00+00:00,1,0.70207,-0.012676798609825186,42,2.0168472009948273,0.0022704995134387443,0.702,0.69324,9.97150997150997e-05,0.00010097513126767064,-0.012478632478632457,0.0001981661311927299,2017-03-06 08:00:00+00:00,2017-03-15 04:00:00+00:00,8,4,0,2,4,0,False,False,False,False,False,False,2017-03-06 07:59:00,2017-03-15 03:59:00,-5.837046739084473,1.0098532827451656,7,False,False,3,False,False,5.837046739084473,1.0098532827451656
AUDNZD,2017-03-06 12:00:00+00:00,2017-03-21 00:00:00+00:00,-1,1.0833618078757246,-0.00999131207884839,65,2.158622100551313,0.0013843289836497467,1.0835118078757247,1.0940360137925162,0.00013843873127149578,0.0001371070038910506,-0.009713051431737396,0.0002782606471109939,2017-03-06 16:00:00+00:00,2017-03-21 04:00:00+00:00,16,4,0,1,12,0,False,False,False,False,False,False,2017-03-06 15:59:00,2017-03-21 03:59:00,4.775235668603717,0.6398266139728825,15,False,False,3,False,False,4.775235668603717,-0.6398266139728825
EURGBP,2017-03-10 16:00:00+00:00,2017-03-15 04:00:00+00:00,-1,0.877805245329501,0.008865463705630853,16,2.164766106216542,0.0015257800026462294,0.877955245329501,0.8698730947864198,0.00017085153348984694,0.00017243894643830725,0.009205652094541383,0.00034018838891053046,2017-03-10 20:00:00+00:00,2017-03-15 08:00:00+00:00,20,8,4,2,16,4,False,False,False,False,True,False,2017-03-10 19:59:00,2017-03-15 07:59:00,-0.6842794171491029,-8.382425150007533,19,False,False,7,False,False,-0.6842794171491029,8.382425150007533
EURCAD,2017-03-10 16:00:00+00:00,2017-03-15 08:00:00+00:00,-1,1.4394442363000002,0.007117875108754576,17,2.156066774445143,0.00150697074790643,1.4395942363,1.429048452,0.00010419602705935063,0.00010496495048160902,0.007325525508565911,0.00020765039981133528,2017-03-10 20:00:00+00:00,2017-03-15 12:00:00+00:00,20,12,4,2,16,8,False,False,False,False,True,False,2017-03-10 19:59:00,2017-03-15 11:59:00,7.271865768270214,-0.18845122040866968,19,False,False,11,False,False,7.271865768270214,0.18845122040866968
USDJPY,2017-03-22 00:00:00+00:00,2017-03-28 20:00:00+00:00,1,111.6605,-0.003904693244253905,30,2.0048047065446566,0.0020142515580648386,111.657,111.228,3.1345997116168264e-05,3.146689682454058e-05,-0.0038421236465246977,6.256959772920744e-05,2017-03-22 04:00:00+00:00,2017-03-29 00:00:00+00:00,4,0,2,1,0,20,False,False,False,False,False,False,2017-03-22 03:59:00,2017-03-28 23:59:00,-3.312621985066544,2.7878449958174123,3,False,False,23,False,False,3.312621985066544,2.7878449958174123
USDCHF,2017-03-27 08:00:00+00:00,2017-03-28 16:00:00+00:00,1,0.9846800000000001,0.007393264816996279,8,2.3725262787722965,0.0016169001051837464,0.98463,0.99201,5.0780496227009135e-05,5.040271771453917e-05,0.007495201243106431,0.00010193642611015189,2017-03-27 12:00:00+00:00,2017-03-28 20:00:00+00:00,12,20,0,1,8,16,False,False,False,False,False,False,2017-03-27 11:59:00,2017-03-28 19:59:00,4.775646236383491,-3.3254731241316726,11,False,False,19,False,False,-4.775646236383491,-3.3254731241316726
