instr,is_cross,entry,exit,dir,ret,bars_held,z_entry,sig_label,sig_contig,z_sig,z_cf_med,z_cf_l5,spike_made_med,spike_made_l5,sig_minutes,sig_max1m,sig_spike5,sig_spike_share_net,sig_spike_share_hl,sig_last30_share,sig_stale_run,sig_net_move,sig_hl_range,ent_minutes,ent_max1m,ent_spike5,ent_spike_share_net,ent_spike_share_hl,ent_last30_share,ent_stale_run,ent_net_move,ent_hl_range,ent_close_drift,ent_drift_fav
EURUSD,False,2025-06-25 20:00:00+00:00,2025-07-03 16:00:00+00:00,-1,-0.005572294313007156,36,2.327060372910502,2025-06-25 16:00:00+00:00,True,2.327060372910502,2.0514324941874036,2.356203084338879,False,False,240,0.00038655643131410566,0.0006900000000000794,0.17968750000001762,0.17206982543642582,-0.11718749999995617,2.0,0.0038400000000000656,0.004010000000000069,238,0.0004542980530461982,0.0009799999999999809,0.39357429718876613,0.2960725075528711,0.4457831325301194,4.0,0.002489999999999881,0.003309999999999924,0.019032082653620018,0.019032082653620018
GBPUSD,False,2025-06-26 00:00:00+00:00,2025-07-02 08:00:00+00:00,-1,0.0034572925897966562,27,2.153758279062714,2025-06-25 20:00:00+00:00,True,2.153758279062714,1.8634418976096496,2.172475202974928,True,False,237,0.0008863138350722055,0.0012799999999999478,0.5378151260503873,0.28571428571427154,0.4663865546219091,4.0,0.0023800000000000487,0.0044800000000000395,240,0.0004228915637827235,0.0015400000000000968,0.7162790697675288,0.3429844097995681,0.02790697674416395,2.0,0.0021499999999998742,0.004490000000000105,0.0,-0.0
GBPCHF,True,2025-06-30 12:00:00+00:00,2025-07-07 12:00:00+00:00,1,-0.0025197518601309393,31,2.622809085920282,2025-06-30 08:00:00+00:00,True,-2.622809085920282,-2.8594718842737916,-2.651095203151041,False,False,240,0.0006787620278121409,0.0010197561000000466,0.47440463330636906,0.2766642963707473,-0.16534210987128004,1.0,-0.0021495492000001004,0.0036858969999999935,240,0.0005713907122280037,0.001285015200000128,0.3598040717803659,0.3092372650802447,0.11794870761023789,1.0,-0.003571430399999853,0.00415543450000011,0.0,0.0
EURGBP,True,2025-06-30 16:00:00+00:00,2025-07-07 12:00:00+00:00,-1,-0.0029291595909822724,30,2.355009531861054,2025-06-30 12:00:00+00:00,True,2.355009531861054,1.499988498608889,2.3301503077839634,True,False,240,0.0004549711258357292,0.0007188787395302487,0.28192660669649605,0.2680900868035765,0.22696285309055822,2.0,0.002549879019769663,0.002681481990257084,240,0.0002423181812320485,0.0003116741963951064,0.9194378821465753,0.26184265276569824,-0.10558231383977879,1.0,0.0003389834185072438,0.00119031102497269,-0.034158569103662405,-0.034158569103662405
EURCHF,True,2025-07-01 08:00:00+00:00,2025-07-03 08:00:00+00:00,1,0.003519458040684003,12,2.326070556717577,2025-07-01 04:00:00+00:00,True,-2.326070556717577,-1.640030675068464,-2.3541052272068606,True,False,240,0.00035269690885172955,0.0006582030999998656,0.26237164996384366,0.2211206220749703,0.3364546988500145,2.0,-0.0025086670000000755,0.0029766699000001173,240,0.00045669461033313874,0.0009060461999998992,8.511088274079915,0.4757994033275172,0.8065639125719232,1.0,-0.00010645480000004426,0.0019042608999999544,-0.2546497651713336,0.2546497651713336
EURAUD,True,2025-07-07 04:00:00+00:00,2025-07-08 08:00:00+00:00,-1,0.00733903599197349,7,3.5808751050807275,2025-07-07 00:00:00+00:00,True,3.5808751050807275,2.9362017405867435,3.4773817236353914,False,False,240,0.0006039348651016851,0.001672779586229689,0.21466600923804274,0.19879414251668934,0.039427512716193026,2.0,0.0077924753535374425,0.00841463216698779,240,0.0004971158444893042,0.001214145096871011,2.734097028306638,0.238468633539027,-1.8074531596113481,1.0,-0.0004440753507650719,0.0050914247247209055,0.03966451765004763,0.03966451765004763
EURJPY,True,2025-07-07 04:00:00+00:00,2025-07-16 16:00:00+00:00,-1,-0.008879822760164788,46,2.008203492631249,2025-07-07 00:00:00+00:00,True,2.008203492631249,1.4802236793037848,2.011493002444534,True,False,240,0.0003421469121809295,0.0969810699999698,0.3929168862736284,0.16774067598360037,0.25587208374966786,2.0,0.24682337000001553,0.578160720000028,240,0.0004257820510318311,0.1164686000000188,1.2929613411345584,0.3292696814151979,1.4251769142513946,2.0,0.09007895000002009,0.3537179599999547,-0.047475183627555616,-0.047475183627555616
EURCHF,True,2025-07-09 16:00:00+00:00,2025-07-16 08:00:00+00:00,1,0.001614933019753534,29,2.290178257301959,2025-07-09 12:00:00+00:00,True,-2.290178257301959,-2.1995768878192195,-2.3436009905228365,False,False,240,0.00028463613803601795,0.0005935110000000465,0.755082399145672,0.2815239026202639,0.5718800312714944,2.0,-0.000786021499999956,0.002108208200000017,240,0.00023132513479938444,0.0002830172999997993,0.9383209391913148,0.43888674111124215,0.5406486948853979,2.0,-0.00030162099999997416,0.0006448527000000315,-0.03659190019924211,0.03659190019924211
AUDCAD,True,2025-07-10 16:00:00+00:00,2025-07-15 12:00:00+00:00,-1,0.006653930450486995,18,2.0350088223055933,2025-07-10 12:00:00+00:00,True,2.0350088223055933,1.379499827464565,2.0159633292926173,True,False,240,0.0003570019819002651,0.0006933909999999877,0.29156151001722297,0.2348054932601392,0.3618197475568191,1.0,0.0023781980000001646,0.002953044199999977,240,0.00023742740802062956,0.0004277061999999887,0.3289437628144868,0.2542041892742178,-0.08086415665523909,2.0,0.0013002410999998215,0.0016825301000000792,-0.03588322291955439,-0.03588322291955439
AUDNZD,True,2025-07-10 16:00:00+00:00,2025-07-17 04:00:00+00:00,-1,-0.0009054840248475317,28,2.0131368867754995,2025-07-10 12:00:00+00:00,True,2.0131368867754995,1.862496607211615,2.0060149755687733,True,False,240,0.0003505109577262855,0.0005678507477069328,0.27462643749909404,0.21517069928863716,-0.09703370049350515,2.0,0.0020677206203383314,0.002639070977527469,239,0.00019909658277075803,0.00029874843862365275,0.5449265742697488,0.2829773619310332,-0.17119731490356632,2.0,0.0005482361344260056,0.0010557326444242676,0.04826500262136047,0.04826500262136047
GBPCHF,True,2025-07-11 12:00:00+00:00,2025-07-16 08:00:00+00:00,1,0.001966628279248507,18,2.6899613563970717,2025-07-11 08:00:00+00:00,True,-2.6899613563970717,-1.770127828263188,-2.5448091721885415,True,False,240,0.0005128467131293168,0.001295915600000086,0.36777584509457356,0.2631349864809829,0.4651538780983687,1.0,-0.003523656099999828,0.004924908000000006,240,0.0004112696551744899,0.001143882899999893,5.600046704467541,0.5377885179329316,0.6216325905167763,2.0,-0.00020426310000010162,0.002127012500000136,0.0,0.0
EURGBP,True,2025-07-11 16:00:00+00:00,2025-07-17 08:00:00+00:00,-1,0.0015917769831638043,23,2.1879961494537565,2025-07-11 12:00:00+00:00,True,2.1879961494537565,1.9823175981069414,2.1691927046074464,True,False,240,0.00035286344961873994,0.0005710257178574984,0.865729466606046,0.37592700102764093,-0.17577218634288658,2.0,0.0006595890978461361,0.001518980324096253,240,0.00022884828086786047,0.00036018032153750656,1.3107006270467791,0.28321623166588844,-1.3511340678987018,2.0,-0.00027479983918909934,0.0012717502786436796,0.04157650652603796,0.04157650652603796
NZDCAD,True,2025-07-15 16:00:00+00:00,2025-07-18 00:00:00+00:00,1,0.0029703083412788113,14,2.610673938686886,2025-07-15 12:00:00+00:00,True,-2.610673938686886,-1.866216240699992,-2.6400069961656563,True,False,240,0.0008587476310366882,0.0014921243999999056,0.3374409575612921,0.24656225526562062,-0.042982504127360856,1.0,-0.004421882900000007,0.006051714600000091,240,0.00021531394670934456,0.0004001192999999459,1.2506096467017966,0.4444360643857006,-0.11565346437522571,3.0,-0.0003199393999999689,0.0009002854000000893,-0.02616863355436349,0.02616863355436349
USDJPY,False,2025-07-15 16:00:00+00:00,2025-07-21 04:00:00+00:00,-1,0.004958261249307122,22,2.133067019994421,2025-07-15 12:00:00+00:00,True,2.133067019994421,1.992330680528544,2.2234891591685932,True,False,240,0.0009666833040000711,0.3610000000000184,0.4287410926365948,0.28903122497999983,-0.15439429928740314,3.0,0.842000000000013,1.2489999999999952,240,0.00026861502256725345,0.08200000000002206,0.9213483146070035,0.3228346456693539,-0.4719101123595757,2.0,0.08899999999999864,0.2540000000000191,-0.02658867322518191,-0.02658867322518191
AUDUSD,False,2025-07-23 12:00:00+00:00,2025-07-25 12:00:00+00:00,-1,0.005220822583092855,12,2.1687290755307,2025-07-23 08:00:00+00:00,True,2.1687290755307,1.8250250538330766,2.2197124956245995,True,False,240,0.000469992503932648,0.0005800000000000249,0.2914572864321664,0.25438596491229737,0.3015075376884576,2.0,0.0019900000000000473,0.0022799999999999487,240,0.0008352126101491275,0.0010100000000000664,1.1744186046511267,0.5000000000000275,-0.4534883720929812,3.0,-0.0008600000000000829,0.0020200000000000218,0.4134672179562451,0.4134672179562451
AUDCAD,True,2025-07-24 04:00:00+00:00,2025-07-28 04:00:00+00:00,-1,0.003350066139630295,13,2.1088892315054997,2025-07-24 00:00:00+00:00,True,2.1088892315054997,1.7720916718127477,2.18189363232296,True,False,240,0.0004771730911840161,0.0008438600000001406,0.4317512176484153,0.3114193197703223,-0.045908038515337424,2.0,0.0019545051999999563,0.002709722699999806,240,0.0004715148938391339,0.0005340660000000552,1.7531950822062843,0.3889288410079316,1.2109548676993038,2.0,-0.0003046244000000087,0.0013731714999998257,-0.0055245830286588995,-0.0055245830286588995
GBPUSD,False,2025-07-29 04:00:00+00:00,2025-08-04 20:00:00+00:00,1,-0.0027225578543542974,29,2.0054194240715577,2025-07-29 00:00:00+00:00,True,-2.0054194240715577,-1.8254982697032045,-1.9851538581560786,True,True,240,0.00022467702771911124,0.0006499999999998174,0.3532608695651059,0.3801169590641984,0.48369565217392746,3.0,-0.0018400000000000638,0.0017100000000001003,240,0.0005701425510783453,0.0013600000000000279,1.6585365853658007,0.3655913978494752,-1.304878048780303,2.0,-0.0008200000000000429,0.0037199999999999456,0.33716191181917754,-0.33716191181917754
USDJPY,False,2025-07-30 20:00:00+00:00,2025-08-01 12:00:00+00:00,-1,0.007787081620276055,10,2.1136778253895927,2025-07-30 16:00:00+00:00,True,2.1136778253895927,1.6731344356426678,2.116830495529658,True,False,240,0.0019907463800432623,0.40100000000001046,1.193452380952367,0.4485458612975481,-0.023809523809467416,2.0,0.33600000000001273,0.8940000000000055,233,0.00032807191094796906,0.07499999999998863,0.4010695187164914,0.23659305993686722,0.8342245989304602,3.0,-0.18700000000001182,0.3170000000000073,-0.09806266443433798,-0.09806266443433798
EURCHF,True,2025-07-31 20:00:00+00:00,2025-08-01 08:00:00+00:00,1,0.0008086739543743446,3,2.4952946242668332,2025-07-31 16:00:00+00:00,True,-2.4952946242668332,-1.9734694420800871,-2.4099315711771343,True,False,240,0.00045672227742951654,0.0008457067999998458,0.5695477771786013,0.4586827120257339,0.7200621439849391,2.0,-0.001484874199999986,0.0018437730000000485,236,0.0012311027309561962,0.0011016536999999271,0.3981233389297691,0.3042125082573126,0.3719159864821255,2.0,0.0027671165999998415,0.0036213293999999285,0.05216976464182366,-0.05216976464182366
NZDUSD,False,2025-08-01 08:00:00+00:00,2025-08-06 00:00:00+00:00,1,0.009686055831244406,17,2.033996034794107,2025-08-01 04:00:00+00:00,True,-2.033996034794107,-1.837127220287151,-2.0306452788399993,True,False,240,0.0004764578850323664,0.0007200000000000539,0.525547445255478,0.4235294117647289,0.18248175182486603,2.0,-0.0013700000000000934,0.0017000000000000348,240,0.00046070762091554585,0.00046000000000001595,1.095238095238196,0.3565891472868611,1.2857142857143236,3.0,-0.00041999999999997595,0.0012899999999999023,-0.07059462394790898,0.07059462394790898
NZDCAD,True,2025-08-01 12:00:00+00:00,2025-08-06 08:00:00+00:00,1,0.00179240888511145,18,2.058188655973065,2025-08-01 08:00:00+00:00,True,-2.058188655973065,-1.9560664760343653,-2.0534243671771586,True,False,240,0.0004435422034875236,0.0006157313999997083,1.0159987301072178,0.4634475427014646,1.1971857758850661,2.0,-0.0006060355999999434,0.0013285892000000077,240,0.002338082045160006,0.003893668800000194,3.859583276254414,0.8241427392711899,0.5714124282808023,1.0,0.0010088313999999654,0.004724507800000111,-0.04579293988315464,0.04579293988315464
EURAUD,True,2025-08-19 08:00:00+00:00,2025-08-25 04:00:00+00:00,-1,-0.0022123897242562023,24,2.3222766499957452,2025-08-19 04:00:00+00:00,True,2.3222766499957452,1.6302618297981941,2.27922093158602,True,False,240,0.0003566661932610238,0.0011866632076042993,0.25104239792578853,0.22735583052394215,0.4181336457014716,2.0,0.004726943406408557,0.005219409613862247,240,0.0002603562394156711,0.0010113287983071206,0.5941830031620071,0.3852481386191397,0.34761456224968795,1.0,-0.001702049356722135,0.0026251361056073286,-0.042612114532071976,-0.042612114532071976
USDCAD,False,2025-08-19 16:00:00+00:00,2025-08-22 12:00:00+00:00,-1,0.0013415364198289292,17,2.7990176873049797,2025-08-19 12:00:00+00:00,True,2.7990176873049797,2.2384141812967515,2.7693886988142227,False,False,240,0.0006008941195448925,0.0019299999999999873,0.3799212598425026,0.35807050092764103,0.17519685039370536,2.0,0.0050800000000001955,0.005390000000000006,240,0.00023813389732052492,0.0005699999999999594,0.950000000000037,0.40140845070420333,0.8833333333336664,3.0,0.0005999999999999339,0.0014199999999999768,0.05325443786990816,0.05325443786990816
AUDUSD,False,2025-08-21 04:00:00+00:00,2025-08-22 12:00:00+00:00,1,0.009279297513584675,8,2.186189018260399,2025-08-21 00:00:00+00:00,True,-2.186189018260399,-2.0916294279305414,-2.2034630098779386,False,False,240,0.0004516465708807038,0.0005600000000000049,0.41481481481479593,0.3294117647058785,-0.11111111111109284,4.0,-0.0013500000000000734,0.0017000000000000348,240,0.0003893808115609798,0.0005500000000000504,4.58333333333341,0.4508196721311893,2.4166666666665897,2.0,0.00012000000000000899,0.0012199999999999989,0.052032520325182983,-0.052032520325182983
EURCAD,True,2025-08-22 16:00:00+00:00,2025-08-25 12:00:00+00:00,-1,0.004026040963933139,6,2.7139333571658066,2025-08-22 12:00:00+00:00,True,2.7139333571658066,1.3030950586177734,2.7674211754292455,True,False,240,0.0021191956713765836,0.004682173400000211,0.6370232616307467,0.5652312457435722,-0.04854209591642428,1.0,0.007350082299999672,0.00828364220000033,240,0.00026902335262707355,0.000766141199999959,0.837715989204165,0.3078763688680263,-0.24708373297958092,1.0,-0.0009145595999997536,0.0024884703000001007,0.12299282258975905,0.12299282258975905
NZDCAD,True,2025-09-02 08:00:00+00:00,2025-09-03 08:00:00+00:00,1,0.002121133661885631,6,2.36361550767962,2025-09-02 04:00:00+00:00,True,-2.36361550767962,-0.2943474473187124,-2.3172204451220852,True,False,240,0.0006427228263988505,0.0011340918000000144,0.32247162052928124,0.3008801544371853,0.3484280297623862,2.0,-0.003516873200000048,0.0037692476000000807,240,0.0003883865553133692,0.0005672064000000754,0.5519421097885703,0.34030966269951773,0.2865859924277407,1.0,0.0010276556000000658,0.0016667360999998992,0.018673587572922985,-0.018673587572922985
AUDNZD,True,2025-09-03 08:00:00+00:00,2025-09-05 12:00:00+00:00,-1,0.00206950762992502,13,2.121194033286096,2025-09-03 04:00:00+00:00,True,2.121194033286096,1.670869712426359,2.1275194493366203,True,False,240,0.0001934435307957144,0.0004749094606626425,0.5247068727069694,0.3710784238368214,0.09354360147631272,2.0,0.0009050947974296175,0.0012798088763885662,240,0.00019292202991914864,0.0005203939519757839,0.6044829007195969,0.30841499572789377,0.010713269726859148,2.0,0.0008608911043741507,0.0016873172808851145,-0.028681078332703197,-0.028681078332703197
AUDUSD,False,2025-09-08 08:00:00+00:00,2025-09-17 20:00:00+00:00,-1,-0.009438686474756952,46,2.5637588174412005,2025-09-08 04:00:00+00:00,True,2.5637588174412005,1.7012597727362435,2.4637047952804694,True,False,240,0.0003502760363244817,0.00044999999999995044,0.17374517374515588,0.1419558359621292,0.13127413127413493,5.0,0.002589999999999981,0.003170000000000006,240,0.00040995741572180666,0.00040000000000006697,0.7547169811321585,0.2985074626866154,0.3773584905659745,3.0,0.0005300000000000304,0.0013400000000000079,-0.05998800239951342,-0.05998800239951342
GBPAUD,True,2025-09-11 16:00:00+00:00,2025-09-16 04:00:00+00:00,1,0.003541793316480649,16,2.572888130402294,2025-09-11 12:00:00+00:00,True,-2.572888130402294,-1.9108298437616618,-2.5827116263078893,True,False,240,0.0007270784712630762,0.002524824341214149,0.33192874633337693,0.2498383972232162,0.2811798079842795,1.0,-0.007606525102463735,0.010105829885541429,240,0.00023260227045618365,0.0007678081083786203,41.168114766297556,0.37504169709330676,20.336283911289794,2.0,-1.8650553049059937e-05,0.0020472606494941203,-0.025276956203096765,0.025276956203096765
AUDCHF,True,2025-09-11 16:00:00+00:00,2025-09-16 04:00:00+00:00,-1,0.004092486137538357,16,2.6194517615371065,2025-09-11 12:00:00+00:00,True,2.6194517615371065,1.85256583925107,2.5988088196585597,True,False,240,0.0007666735759617183,0.0005514442999999813,0.29346621804105927,0.2135478280050205,0.24317220330775705,2.0,0.0018790725000000785,0.002582298800000049,240,0.0003006222311128237,0.00026826840000004903,0.866005738972818,0.5121153504376126,0.15832436719754597,2.0,0.00030977669999998625,0.0005238437000000262,-0.013348226249235269,-0.013348226249235269
AUDNZD,True,2025-09-12 12:00:00+00:00,2025-10-02 00:00:00+00:00,-1,-0.0177424008339991,84,2.1844294772878334,2025-09-12 08:00:00+00:00,True,2.1844294772878334,2.143523099446469,2.1140804132461164,False,False,240,0.00026081025860841267,0.0006572905544510732,0.9544397861142508,0.5237207564191789,0.4914441340848587,2.0,0.0006886663402068116,0.0012550401075281936,240,0.00021685295558966644,0.0004655580147834293,0.567800095192623,0.37800665243341636,0.060664196081069745,1.0,-0.0008199329635996122,0.00123161328454513,0.016221840020409346,0.016221840020409346
GBPJPY,True,2025-09-15 12:00:00+00:00,2025-09-16 16:00:00+00:00,-1,0.0019019610053577975,7,2.5714813169617474,2025-09-15 08:00:00+00:00,True,2.5714813169617474,1.8050063106127474,2.4376944282028394,True,False,240,0.00033680764292043364,0.12675494000001208,0.304811158630688,0.22396452865238992,0.14949011108502905,2.0,0.4158474400000216,0.5659598900000162,240,0.00039188699001435623,0.1072132799999963,0.34158420384030325,0.21775199884574015,-0.12191133980239084,2.0,-0.3138707200000397,0.4923641599999655,0.01746341888219835,0.01746341888219835
GBPUSD,False,2025-09-16 12:00:00+00:00,2025-09-18 12:00:00+00:00,-1,0.007617736140664411,12,2.144371871922328,2025-09-16 08:00:00+00:00,True,2.144371871922328,1.9852290576824954,2.2326311443450555,True,False,240,0.00035955254440578344,0.0008400000000001739,0.5714285714286578,0.342857142857205,0.7414965986394383,2.0,0.0014700000000000824,0.0024500000000000632,240,0.00048402001560965413,0.0010399999999999299,1.0297029702970057,0.25935162094760894,0.5841584158416995,3.0,0.0010099999999999554,0.004010000000000069,0.17484388938451526,0.17484388938451526
USDCHF,False,2025-09-16 16:00:00+00:00,2025-09-18 12:00:00+00:00,1,0.008036929180920126,11,2.5868098339852823,2025-09-16 12:00:00+00:00,True,-2.5868098339852823,-2.307730345891917,-2.5650844639645567,False,False,240,0.0004296889876164445,0.0007499999999999174,0.29296874999996697,0.17647058823527106,0.18359374999998798,3.0,-0.0025600000000000067,0.004250000000000087,240,0.00041991411464795125,0.0005499999999999394,0.4014598540145595,0.2669902912621129,0.04379562043791953,3.0,-0.0013699999999999823,0.0020599999999999508,-0.03660768761436761,0.03660768761436761
EURCAD,True,2025-09-16 20:00:00+00:00,2025-09-18 12:00:00+00:00,-1,0.003371321318175251,10,2.332611688884094,2025-09-16 16:00:00+00:00,True,2.332611688884094,2.3662288041557815,2.299725642580828,False,False,240,0.00046669505401103484,0.0006877277000001403,0.301536401348213,0.21203892948246142,-0.17234314468796894,2.0,0.0022807451999997674,0.0032434029999997005,237,0.0004130994743252181,0.0012594383999999792,6.38556826478119,0.5414533671705931,-0.6079885616932926,2.0,0.00019723200000010266,0.002326033000000116,0.004947519874744609,0.004947519874744609
EURJPY,True,2025-09-18 08:00:00+00:00,2025-09-29 04:00:00+00:00,-1,0.0001505884500066386,43,2.1450761751913374,2025-09-18 04:00:00+00:00,True,2.1450761751913374,1.4659591496554996,2.0953162563915995,True,False,240,0.000357755515434377,0.08108026000002155,0.2231361012469614,0.17174283232808982,0.1995977123283851,1.0,0.3633668399999692,0.4721027299999889,240,0.0003517156742152139,0.10334030000004191,0.460266047612133,0.2526553242017405,0.29450759536963045,1.0,0.22452297000000954,0.4090169099999912,0.07272246942718012,0.07272246942718012
USDCAD,False,2025-09-25 08:00:00+00:00,2025-10-06 20:00:00+00:00,-1,-0.0037572878427988487,47,2.1525970336558076,2025-09-25 04:00:00+00:00,True,2.1525970336558076,2.0417813308739907,2.164799858585786,False,False,240,0.00023024564433798966,0.0004900000000001015,0.3525179856115832,0.2899408284024322,0.09352517985624842,4.0,0.0013900000000000023,0.0016899999999999693,240,0.0001798567625596048,0.00035999999999991594,0.6315789473680725,0.31578947368415927,0.017543859649232156,3.0,-0.0005700000000001815,0.0011399999999999189,0.1074626865670711,0.1074626865670711
USDJPY,False,2025-09-25 16:00:00+00:00,2025-09-29 04:00:00+00:00,-1,0.007945649089421762,10,2.7724704979217583,2025-09-25 12:00:00+00:00,True,2.7724704979217583,2.357419914107165,2.7789522398718987,False,False,240,0.0011215318478408065,0.33500000000000796,0.35263157894737046,0.3300492610837469,0.03894736842105839,3.0,0.950000000000017,1.0150000000000148,240,0.0004339654831877482,0.14799999999999613,9.249999999988454,0.7437185929647588,0.6250000000004441,3.0,-0.016000000000019554,0.19900000000001228,-0.054099746407505166,-0.054099746407505166
AUDCAD,True,2025-10-01 20:00:00+00:00,2025-10-07 04:00:00+00:00,-1,0.0024395182957133664,21,2.0159536546312773,2025-10-01 16:00:00+00:00,True,2.0159536546312773,1.998572592805559,2.026323185850225,True,False,240,0.0002206227275019651,0.00040275090000019276,0.6380551899476499,0.2969449355833495,-0.028877576691172763,3.0,0.0006312164000001896,0.001356315099999894,225,0.00038248591763942463,0.0006401623999999773,2.9899628124304587,0.5064349175502815,1.4476651044969702,2.0,0.0002141037999999762,0.001264056600000174,0.20316242637458465,0.20316242637458465
EURCAD,True,2025-10-02 12:00:00+00:00,2025-10-06 04:00:00+00:00,-1,0.004386064634542547,11,2.090522745514351,2025-10-02 08:00:00+00:00,True,2.090522745514351,1.9159528345067078,2.118041449722175,True,False,240,0.0002862409740884142,0.001016615399999976,1.2771309585875497,0.6178785050216193,0.3247481517306618,2.0,0.0007960149999999278,0.0016453322000000714,240,0.000391487113879152,0.0016764426000004384,0.43804076795462815,0.32803800745424844,0.16696692147245878,1.0,-0.0038271382999996995,0.005110513300000008,0.03967699600676702,0.03967699600676702
EURCHF,True,2025-10-07 16:00:00+00:00,2025-10-09 04:00:00+00:00,1,0.001990455543059676,9,2.2210496489072318,2025-10-07 12:00:00+00:00,True,-2.2210496489072318,-2.0684041049881645,-2.208007002886625,False,False,240,0.0002605395137953853,0.0005217266000001608,0.4992169095486808,0.33515176712410444,0.2767799902400719,2.0,-0.0010450899999998597,0.0015566875999999397,240,0.00018725707537912972,0.00025869249999999067,1.0083905044048458,0.4185109508418001,1.3185436968902615,2.0,0.0002565399999999718,0.0006181259999998856,0.18453911869079195,-0.18453911869079195
GBPJPY,True,2025-10-23 08:00:00+00:00,2025-10-28 04:00:00+00:00,-1,0.0032907598545329608,18,2.00448408498305,2025-10-23 04:00:00+00:00,True,2.00448408498305,1.6320757258310363,1.9371823173987777,True,True,240,0.0004382406880818479,0.12681681999998773,0.41248583853641446,0.22650599543287964,0.3621550593379508,2.0,0.3074452699999597,0.5598828400000002,240,0.00024237604957999537,0.0999626400000011,46.41351323719428,0.4727619279494114,-68.58433701338663,1.0,0.0021537400000113394,0.2114439300000015,-0.1421174964701132,-0.1421174964701132
EURGBP,True,2025-10-28 12:00:00+00:00,2025-11-03 08:00:00+00:00,-1,0.0007186675736923512,24,2.480570780818682,2025-10-28 08:00:00+00:00,True,2.480570780818682,2.2309624376017942,2.47813615858887,False,False,240,0.0009643252518918288,0.0014028794182795457,0.645248448942071,0.5311343815029266,0.1222563628729519,2.0,0.0021741693770510606,0.0026412890355730356,240,0.0006849645928524162,0.0008174324291778667,0.41114059622467747,0.24896232480307443,0.04555111773341378,2.0,0.001988206556793437,0.0032833579531539314,-0.034802050380276034,-0.034802050380276034
GBPAUD,True,2025-10-28 16:00:00+00:00,2025-11-04 04:00:00+00:00,1,-0.0009639248749421127,28,2.650532669334519,2025-10-28 12:00:00+00:00,True,-2.650532669334519,-2.373686291913304,-2.632330142358872,False,False,240,0.0005418146028745019,0.0021025379171937253,0.15452400292498486,0.14760354354367333,0.12835340486994729,1.0,-0.013606545762436806,0.014244494859106283,240,0.00034767090994392014,0.0008696993900816352,0.8521848796042113,0.3121137421998544,0.2753771792856609,1.0,-0.0010205524773985175,0.00278648220982447,-0.06342820910025312,0.06342820910025312
EURAUD,True,2025-10-29 04:00:00+00:00,2025-11-04 04:00:00+00:00,1,0.00552453838201932,25,2.57783850255436,2025-10-29 00:00:00+00:00,True,-2.57783850255436,-2.2881768659753936,-2.5386659346320553,False,False,239,0.0031731218816272166,0.007138971066096067,0.9952644778950062,0.8134733926475569,0.14276370218102244,2.0,-0.00717293867575286,0.008775912194080915,239,0.00039146399497203,0.0013320331311814648,0.34665487376472753,0.22055546002374615,-0.004670837028736845,1.0,-0.0038425339782919288,0.006039447543207732,0.061835175540131126,-0.061835175540131126
GBPUSD,False,2025-10-29 20:00:00+00:00,2025-11-06 16:00:00+00:00,1,-0.004812447186233995,36,2.5719194021840646,2025-10-29 16:00:00+00:00,True,-2.5719194021840646,-2.1805133055791326,-2.7157945263793675,False,False,240,0.001817452583907142,0.007060000000000066,1.4957627118644026,0.7293388429752201,-0.82203389830505,3.0,-0.0047200000000000575,0.009679999999999911,236,0.0008491861213458796,0.0012799999999999478,25.599999999944934,0.6736842105262838,-4.199999999992007,4.0,5.0000000000105516e-05,0.0019000000000000128,0.02583562086228939,-0.02583562086228939
EURJPY,True,2025-10-30 12:00:00+00:00,2025-10-31 16:00:00+00:00,-1,0.00354062344045013,7,2.1136941760201617,2025-10-30 08:00:00+00:00,True,2.1136941760201617,2.0335784069992093,2.1524920616197267,False,False,240,0.0003984981481446326,0.14020487999999887,0.27258103637688536,0.292145915846383,0.16968057180770799,1.0,0.5143603600000404,0.47991388000002644,240,0.00043222822570232466,0.16225524000000746,0.3486335210586144,0.27902293365471914,0.2259716859849202,1.0,-0.4654034400000455,0.5815121999999917,0.09200325204996522,0.09200325204996522
USDCHF,False,2025-11-04 12:00:00+00:00,2025-11-06 20:00:00+00:00,-1,0.00359667770801417,14,2.015508566894228,2025-11-04 08:00:00+00:00,True,2.015508566894228,1.7889063120201858,1.995835353602937,True,True,240,0.00047043677207103674,0.0005300000000000304,0.25480769230771055,0.24311926605506431,0.5000000000000266,3.0,0.0020799999999999708,0.0021799999999999597,240,0.00035817725216341634,0.0006799999999999029,1.8378378378376676,0.32692307692303485,2.8918918918920786,2.0,-0.00036999999999998145,0.0020799999999999708,-0.11771300448426839,-0.11771300448426839
EURUSD,False,2025-11-04 12:00:00+00:00,2025-11-06 12:00:00+00:00,1,0.004115942533436706,12,2.0947894926237303,2025-11-04 08:00:00+00:00,True,-2.0947894926237303,-1.7597506907007687,-2.059477587229086,True,False,240,0.0003817886846031737,0.0007099999999999884,0.19034852546916523,0.18393782383418453,0.38069705093839,3.0,-0.003730000000000011,0.0038600000000001966,240,0.00043533909248921754,0.0006999999999999229,3.88888888888697,0.2966101694915031,6.333333333330455,2.0,0.000180000000000069,0.0023599999999999177,0.08242424242424366,-0.08242424242424366
