instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry,f_z_depth,f_vol_entry,f_is_cross,f_is_jpy,f_slow_z_dir,f_er40,f_rsi_dist,f_vol_pctile,f_atr_pct,f_pre_ret_dir,f_slope_dir,f_dist_high,f_dist_low,f_hour,f_dow,mae,mfe,t_mae_bars,t_mfe_bars,worst_bar,worst_bar_t,max_gap_h,n_weekends,vol_expand,ret_from_mae,bleed_share,slowz_exit_dir,ever_pos_05,year,ev
EURCAD,2025-04-21 08:00:00+00:00,2025-04-22 12:00:00+00:00,-1,1.5935759388,0.0070101630101244115,7,2.0743034271495935,0.0017428528181712493,2.0743034271495935,0.0017428528181712493,1.0,0.0,1.8302024962921974,0.2689629023025613,10.480658780140345,0.39,0.12439233704234155,0.012972152761006273,0.11484145023783329,0.0,3.2329000147198426,8.0,0.0,-0.0,0.00719774135610618,0.0,7.0,-0.0017222119143437409,2.0,4.0,0.0,1.2573845660581313,0.00719774135610618,0.7489121235147748,1.2754497469417863,1.0,2025,
USDJPY,2025-04-22 04:00:00+00:00,2025-04-22 20:00:00+00:00,1,140.2865,0.017186258121772255,4,2.1211973992898936,0.0023381296423464417,2.1211973992898936,0.0023381296423464417,0.0,1.0,2.6280197912768952,0.3496186353329207,9.682355148546606,0.24,0.29717114265946587,0.014334725327259101,0.12611591871392927,4.3272968481416285,0.0,4.0,1.0,-0.0002209818723578616,0.01723658604392564,1.0,4.0,-0.0002209818723578616,1.0,4.0,0.0,1.5605967885315681,0.0174575679162835,1.0,1.6024726176114186,1.0,2025,
GBPUSD,2025-04-28 20:00:00+00:00,2025-04-30 08:00:00+00:00,-1,1.343415,0.005724217758473723,9,2.406264875978614,0.0016862588307643535,2.406264875978614,0.0016862588307643535,0.0,0.0,2.312048386507572,0.2081859525012608,5.997131561935248,0.32,0.2738360109236757,0.010595737640812786,0.07938882899427467,0.0,1.6765014473126079,20.0,0.0,-0.0,0.005791017224182404,0.0,9.0,-0.0009304333586410696,4.0,4.0,0.0,1.1164223185245574,0.005791017224182404,0.3164556962025207,1.6715515634263127,1.0,2025,
EURJPY,2025-05-01 12:00:00+00:00,2025-05-05 08:00:00+00:00,-1,164.06479775,0.005443463328195733,12,2.23387621793057,0.0020689238064818577,2.23387621793057,0.0020689238064818577,1.0,1.0,1.913210960467756,0.16876976348219813,0.636350721261266,0.58,0.1636070491386115,0.00974106015618803,0.07731595295703525,0.02159253065433612,1.506080280328882,12.0,3.0,-0.0019280313867890975,0.005625803558134801,4.0,12.0,-0.0012668396283417316,1.0,48.0,1.0,1.0312847425885554,0.007553834944923898,0.33669604248643437,1.2506208152965794,1.0,2025,
GBPJPY,2025-05-13 12:00:00+00:00,2025-05-15 00:00:00+00:00,-1,196.15385288000002,0.010835827330398255,9,2.1184005916513042,0.002158320184895646,2.1184005916513042,0.002158320184895646,1.0,1.0,1.7810747700048593,0.35464786951493876,9.45255701919541,0.69,0.1750083396043658,0.013008960097690148,0.10038891017736715,0.0,2.6604959306048754,12.0,1.0,-0.00042187660673431715,0.010987928248316625,2.0,9.0,-0.0007650664608402913,4.0,4.0,0.0,1.185288244424191,0.011409804855050942,0.5704819543645817,1.060349227129455,1.0,2025,
EURJPY,2025-05-13 16:00:00+00:00,2025-05-15 00:00:00+00:00,-1,164.94803328,0.00826542004102399,8,2.089627754742846,0.001498931494015537,2.089627754742846,0.001498931494015537,1.0,1.0,2.9133962590674347,0.19589929102348538,7.80802155018111,0.15,0.12602459608279384,0.008368759138425164,0.05179040370871216,0.0,2.051186192696486,16.0,1.0,-0.0002913166607356743,0.008446527396443915,1.0,8.0,-0.001448342669563063,5.0,4.0,0.0,1.3444393430565316,0.008737844057179589,0.5247989657733364,1.208086003345851,1.0,2025,
USDCAD,2025-06-02 08:00:00+00:00,2025-06-09 20:00:00+00:00,1,1.37066,-0.0005107028730684074,34,2.04563210541771,0.0014509017345673788,2.04563210541771,0.0014509017345673788,0.0,0.0,1.8227284150447767,0.2762439557011371,7.809188808131253,0.68,0.22414102767590707,0.00924792700148458,0.11068567835308164,1.529881293491617,0.0,8.0,0.0,-0.003378082591565801,0.002393112505471917,18.0,6.0,-0.0026630672698086943,13.0,48.0,1.0,1.0,0.002954910258281096,0.27526395173452106,1.5527721930649963,0.0,2025,
AUDUSD,2025-06-05 16:00:00+00:00,2025-06-11 16:00:00+00:00,-1,0.65066,0.0010604616850581167,25,2.087948338453758,0.0016901343681195503,2.087948338453758,0.0016901343681195503,0.0,0.0,1.7637002548792085,0.19725274725274874,3.2678539393153727,0.02,0.32099772407351346,0.007982920263622129,0.08026920189814085,0.0,1.5302207078613799,16.0,3.0,-0.0032887659443676664,0.0029660365759950347,20.0,7.0,-0.0029506685108343644,17.0,48.0,1.0,1.0458735040079195,0.004472106961733502,0.19591836734692802,1.4114193330906406,0.0,2025,
NZDCAD,2025-06-10 04:00:00+00:00,2025-06-11 00:00:00+00:00,-1,0.8275166874,0.0024523191264893118,5,2.0946925663462617,0.001032235278110987,2.0946925663462617,0.001032235278110987,1.0,0.0,1.8470692672016922,0.26175338904658046,3.129268560711978,0.09,0.0892354754254885,0.007229340972171983,0.0809830046800093,0.0,1.3974062265998715,4.0,1.0,-0.0010653687207948792,0.002814339438158786,1.0,5.0,-0.0011833398817544527,4.0,4.0,0.0,1.268139713821097,0.0038797081589536653,0.4463310080086386,0.43579218606067915,0.0,2025,
EURJPY,2025-06-11 12:00:00+00:00,2025-06-18 20:00:00+00:00,-1,165.98900403999997,-0.0022360499247926877,33,2.03046317931481,0.0012920383585844726,2.03046317931481,0.0012920383585844726,1.0,1.0,2.9389214868243374,0.3370600788461516,7.333284541985606,0.05,0.11111542662081204,0.005840962578672837,0.061534438392497115,0.0,1.8968458168505689,12.0,2.0,-0.008351393859548084,0.002733804781543836,20.0,9.0,-0.0036607835064843552,5.0,48.0,1.0,1.4907420632670303,0.006296264515090799,0.16038774292131125,1.8243599791268206,0.0,2025,
EURCHF,2025-06-11 16:00:00+00:00,2025-06-12 20:00:00+00:00,-1,0.9419710868999999,0.004543949766107922,7,2.2882464079592615,0.00102525257960323,2.2882464079592615,0.00102525257960323,1.0,0.0,1.8197012106139225,0.22064093706413615,1.3579836560026735,0.14,0.08485329482464356,0.0032941803406614234,0.042349421798121255,0.0,0.9765317217501868,16.0,2.0,-0.0,0.004861656706009021,0.0,7.0,-0.002506186235326946,4.0,4.0,0.0,1.4552172951100955,0.004861656706009021,1.0,0.49505498193209435,0.0,2025,
USDCAD,2025-06-12 12:00:00+00:00,2025-06-17 16:00:00+00:00,1,1.36172,0.002041535704843853,20,2.2824445062856435,0.0009191002172618213,2.2824445062856435,0.0009191002172618213,0.0,0.0,2.000817921168669,0.23424494649227046,1.8020792068048763,0.3,0.17631898755395278,0.002742531173437812,0.02136820354555226,0.75388677031388,0.0,12.0,3.0,-0.004391698368168329,0.002129753389245481,13.0,20.0,-0.004215442915265322,6.0,48.0,1.0,1.8821235470770263,0.00652145175741381,0.35852592129919264,1.38178338695894,0.0,2025,
EURCAD,2025-06-20 16:00:00+00:00,2025-07-03 08:00:00+00:00,-1,1.5821049555999998,-0.012342323327465059,54,2.354850178021299,0.0012617169649625217,2.354850178021299,0.0012617169649625217,1.0,0.0,2.842507260910447,0.14093145702502624,8.09048462203205,0.32,0.09859692613695634,0.006952265589668993,0.06772490804470217,0.0,1.3484410431695504,16.0,4.0,-0.01796869038038129,0.0013690322740550487,45.0,2.0,-0.005054983820206749,6.0,48.0,2.0,1.3578733932248297,0.005817139941590499,0.1432999154104294,1.9305362333401195,0.0,2025,
EURJPY,2025-06-20 16:00:00+00:00,2025-07-01 04:00:00+00:00,-1,168.31658611999995,-0.0018814301507651832,41,2.4146893219342385,0.0016099309654398748,2.4146893219342385,0.0016099309654398748,1.0,1.0,2.6842471898564635,0.24732884475408629,4.204385908783252,0.4,0.13367097618403606,0.010539170304585399,0.09635627778954894,0.0,1.5314418424046639,16.0,4.0,-0.008010921545281047,0.0012933406321306018,30.0,13.0,-0.004754060532819571,4.0,48.0,2.0,1.321306425081995,0.006307878720058557,0.1599106023259413,1.5729737968578599,0.0,2025,
USDJPY,2025-06-23 04:00:00+00:00,2025-06-24 00:00:00+00:00,-1,147.3295,0.012970925714130792,5,2.416239101774333,0.0017355164944546889,2.416239101774333,0.0017355164944546889,0.0,1.0,1.7501343990788016,0.34307371196308556,7.559841069411334,0.12,0.2784164443912123,0.0072991197110565675,0.10314373571933678,0.0,2.456082946481529,4.0,0.0,-0.0017511351835637345,0.013018129000291867,1.0,5.0,-0.0017511351835637345,1.0,4.0,0.0,1.45972434220146,0.014769264183855602,1.0,0.6880385168848544,1.0,2025,
GBPJPY,2025-06-23 08:00:00+00:00,2025-06-30 04:00:00+00:00,-1,197.67133722000003,0.0008618105305296133,30,3.3126181441599596,0.0020793935288915314,3.3126181441599596,0.0020793935288915314,1.0,1.0,2.444106408140475,0.22865226222787186,7.968384227220525,0.59,0.1870664796842278,0.010868660490642945,0.08590401501692456,0.0,1.8027958969589926,8.0,0.0,-0.004438117941472086,0.0025855638138068127,21.0,8.0,-0.00289513513198969,19.0,48.0,1.0,1.0028900989870306,0.005451618635640254,0.21154711368323204,1.4979858419752616,0.0,2025,
USDCHF,2025-06-24 16:00:00+00:00,2025-07-03 16:00:00+00:00,1,0.80518,-0.011897960704438795,43,2.7948095785705473,0.0020154031073573403,2.7948095785705473,0.0020154031073573403,0.0,0.0,2.3999722305014766,0.19208770257387886,12.483177585333706,0.7,0.346343471918049,0.0156769712385052,0.15267141624640837,1.8349193728725197,0.0,16.0,1.0,-0.020804093748835628,0.0018630531715373433,29.0,4.0,-0.004272601940059406,24.0,48.0,1.0,1.1557900925262108,0.00902959770471845,0.1258690084156625,1.8072200030792298,0.0,2025,
EURUSD,2025-06-25 20:00:00+00:00,2025-07-03 16:00:00+00:00,-1,1.16828,-0.005572294313007156,36,2.327060372910502,0.0018891620148681356,2.327060372910502,0.0018891620148681356,0.0,0.0,2.2562331595843266,0.158810503005377,7.082821582492755,0.49,0.3344672174337126,0.004532294754256538,0.031202830422968307,0.0,1.7026642191762147,20.0,2.0,-0.01119565868647876,-0.0,22.0,0.0,-0.004048582995951566,17.0,48.0,1.0,1.0,0.005674863691999432,0.1583528624037546,1.7163958565617328,0.0,2025,
GBPUSD,2025-06-26 00:00:00+00:00,2025-07-02 08:00:00+00:00,-1,1.371015,0.0034572925897966562,27,2.153758279062714,0.002097170571994726,2.153758279062714,0.002097170571994726,0.0,0.0,2.1007487436285883,0.13920733704552865,9.08997907903003,0.45,0.2722186682417841,0.008078412890113018,0.046545732350685674,0.0,2.1542687247518106,0.0,3.0,-0.0041281927851444244,0.003522821758347505,20.0,27.0,-0.0032383703120213436,3.0,48.0,1.0,1.040347876946199,0.00765101454349193,0.24368825466521177,1.2752607256823147,0.0,2025,
GBPCHF,2025-06-30 12:00:00+00:00,2025-07-07 12:00:00+00:00,1,1.0892941656000001,-0.0025197518601309393,31,2.622809085920282,0.0009864080196302356,2.622809085920282,0.0009864080196302356,1.0,0.0,2.0088042600683,0.1836410618871735,1.993861582999088,0.05,0.0843344432585346,0.00579453199801272,0.05372749800613294,0.9188858140906518,0.0,12.0,0.0,-0.009450361416874498,0.0,13.0,0.0,-0.004525682692597899,12.0,48.0,1.0,1.8162205581405835,0.007205708158640967,0.1987455636100591,1.8003823586143226,0.0,2025,
EURGBP,2025-06-30 16:00:00+00:00,2025-07-07 12:00:00+00:00,-1,0.8580638485749257,-0.0029291595909822724,30,2.355009531861054,0.0010892614270819074,2.355009531861054,0.0010892614270819074,1.0,0.0,2.014298083267029,0.10898130776998635,3.4130658769490196,0.7,0.09794966421634477,0.007490811765577421,0.050392223580935966,0.0,0.7435116705878687,16.0,0.0,-0.00860558893500074,0.002488463325211021,12.0,3.0,-0.006464107414750009,11.0,48.0,1.0,1.8875956436127683,0.006026504531499777,0.3600003576863938,1.6492608472725627,0.0,2025,
EURCHF,2025-07-01 08:00:00+00:00,2025-07-03 08:00:00+00:00,1,0.9315342482,0.003519458040684003,12,2.326070556717577,0.0009359091460320211,2.326070556717577,0.0009359091460320211,1.0,0.0,2.016990616259511,0.2789043360063508,6.162769063495418,0.05,0.07160315617848335,0.005042895406547454,0.04446339865278591,1.1847500210638342,0.0,8.0,1.0,0.0,0.003842126068715368,0.0,12.0,-0.0013451951784897442,6.0,4.0,0.0,1.3146124213585821,0.003842126068715368,0.4522583124682714,0.65184341412509,0.0,2025,
EURAUD,2025-07-07 04:00:00+00:00,2025-07-08 08:00:00+00:00,-1,1.8057540590405907,0.00733903599197349,7,3.5808751050807275,0.0014885863375169656,3.5808751050807275,0.0014885863375169656,1.0,0.0,2.1428706841209118,0.24837982234851919,5.550749338573908,0.5,0.12512082136604968,0.009817562031095628,0.0905376025109627,0.0,1.159461463422311,4.0,0.0,-0.0,0.007504548186879401,0.0,7.0,-0.0007468322578602082,3.0,4.0,0.0,1.1944645404034633,0.007504548186879401,0.7059373008738667,1.2565189897405655,1.0,2025,
EURJPY,2025-07-07 04:00:00+00:00,2025-07-16 16:00:00+00:00,-1,170.52758832000006,-0.008879822760164788,46,2.008203492631249,0.001513182293493293,2.008203492631249,0.001513182293493293,1.0,1.0,1.8575192028080496,0.17011099914283706,-2.6883287587409654,0.08,0.12775656613212505,9.699319457490141e-05,0.0020047998761877385,0.0,1.1209220721137059,4.0,0.0,-0.014680284993108472,-0.0,42.0,0.0,-0.002878996178237392,23.0,48.0,1.0,1.066713358701418,0.005977152393672469,0.11452943489629373,1.4652954558214186,0.0,2025,
EURCHF,2025-07-09 16:00:00+00:00,2025-07-16 08:00:00+00:00,1,0.9312362689999998,0.001614933019753534,29,2.290178257301959,0.001095830337816764,2.290178257301959,0.001095830337816764,1.0,0.0,1.989184672116224,0.09695918734338992,1.1771305166181492,0.46,0.06005470886187282,0.004471067709709398,0.045934130954699205,0.5831189409172967,0.0003910078753676276,16.0,2.0,-0.0015292696793061111,0.0019373974894263402,23.0,29.0,-0.0016009930010038032,17.0,48.0,1.0,1.0,0.0034666671687324513,0.2193627613106395,0.9644157377193627,0.0,2025,
AUDCAD,2025-07-10 16:00:00+00:00,2025-07-15 12:00:00+00:00,-1,0.9001507071,0.006653930450486995,18,2.0350088223055933,0.0013022488296449387,2.0350088223055933,0.0013022488296449387,1.0,0.0,2.1411010088075453,0.026132407242567678,5.773095916317047,0.29,0.10345845344327861,0.00818887565953652,0.06640872887795345,0.0,1.2829129723721715,16.0,3.0,-0.0013688852960807019,0.00698604383002166,2.0,18.0,-0.0023822377157833863,16.0,48.0,1.0,1.246529458600293,0.008354929126102362,0.5299524408564865,0.7737629589300687,1.0,2025,
AUDNZD,2025-07-10 16:00:00+00:00,2025-07-17 04:00:00+00:00,-1,1.0920837339411522,-0.0009054840248475317,28,2.0131368867754995,0.000865761156709356,2.0131368867754995,0.000865761156709356,1.0,0.0,2.5449239310430465,0.4874067113705151,10.463960474962306,0.35,0.06787227382723218,0.002793713016663313,0.014552186288975894,0.0,1.3144476211704192,16.0,3.0,-0.0053357952930288555,0.0006684845213906776,24.0,1.0,-0.002095277442862198,21.0,48.0,1.0,1.2426501041763909,0.0047051021057804565,0.18482572092617822,1.8338530064941003,0.0,2025,
GBPCHF,2025-07-11 12:00:00+00:00,2025-07-16 08:00:00+00:00,1,1.0751411551999999,0.001966628279248507,18,2.6899613563970717,0.0014192116180666678,2.6899613563970717,0.0014192116180666678,1.0,0.0,2.3145746863724597,0.10598725899625173,4.115931356331018,0.28,0.11812923623897799,0.00456703258654878,0.014335079119673104,1.2476571395002636,0.0,12.0,4.0,-0.004437199577807305,0.0022459747583232215,10.0,18.0,-0.0020133633560898145,2.0,48.0,1.0,1.0966525592167746,0.006683174336130526,0.24797690409044829,1.6108422037312917,0.0,2025,
EURGBP,2025-07-11 16:00:00+00:00,2025-07-17 08:00:00+00:00,-1,0.8658118134534595,0.0015917769831638043,23,2.1879961494537565,0.001133532815388089,2.1879961494537565,0.001133532815388089,1.0,0.0,1.9530793674519424,0.032999351019617554,2.606972010460993,0.68,0.09263272492686214,0.0035025490492917033,0.04355902465263887,0.0,0.9450142171617295,16.0,4.0,-0.0039846916036649915,0.001937936858571243,9.0,23.0,-0.00214520782069183,6.0,48.0,1.0,1.0307849993905072,0.005922628462236235,0.2556547890672919,1.283793714663497,0.0,2025,
NZDCAD,2025-07-15 16:00:00+00:00,2025-07-18 00:00:00+00:00,1,0.8155931377,0.0029703083412788113,14,2.610673938686886,0.0016062093348046935,2.610673938686886,0.0016062093348046935,1.0,0.0,2.2329476165085507,0.1280863801043664,3.176368958665691,0.63,0.12125905608027121,0.007461549870285578,0.015308285425084583,1.1420109541018135,0.0,16.0,1.0,-0.0036138615481048353,0.0033387528499893016,8.0,14.0,-0.0019928298183776727,5.0,4.0,0.0,1.0951136425121162,0.006952614398094137,0.37639807358347305,1.2283927307866547,0.0,2025,
USDJPY,2025-07-15 16:00:00+00:00,2025-07-21 04:00:00+00:00,-1,148.8425,0.004958261249307122,22,2.133067019994421,0.0017137380805955847,2.133067019994421,0.0017137380805955847,0.0,1.0,3.158885371093483,0.501405571173018,16.799014092531536,0.3,0.27240014635566323,0.00993937254316224,0.07625233338394014,0.0,2.933643458795219,16.0,1.0,-0.0012966421670719264,0.006731789903658858,2.0,6.0,-0.0037018126116925565,8.0,48.0,1.0,1.247055990847696,0.006301815299033842,0.3056017748197384,1.8024973602559242,1.0,2025,
AUDUSD,2025-07-23 12:00:00+00:00,2025-07-25 12:00:00+00:00,-1,0.6588999999999999,0.005220822583092855,12,2.1687290755307,0.0019165317384455152,2.1687290755307,0.0019165317384455152,0.0,0.0,2.0148373092220653,0.13031026252983258,7.4096060856043096,0.54,0.27432555319793905,0.011559807438751513,0.13325013325013252,0.0,2.127917550772969,12.0,2.0,-0.003915379245454931,0.0053419127689925405,5.0,12.0,-0.00201839317692043,3.0,4.0,0.0,1.0396211798333477,0.009257292014447471,0.4360655737704684,0.8070296791755215,1.0,2025,
AUDCAD,2025-07-24 04:00:00+00:00,2025-07-28 04:00:00+00:00,-1,0.8993554975999999,0.003350066139630295,13,2.1088892315054997,0.0011368210655161462,2.1088892315054997,0.0011368210655161462,1.0,0.0,2.010845477951897,0.17024206092577376,7.015139202351804,0.2,0.10707077026762657,0.009517800204275728,0.1058124056351236,0.0,1.2679629758599251,4.0,3.0,-0.0009808783852394143,0.0036830240713805473,2.0,13.0,-0.0013524668868015732,11.0,48.0,1.0,1.1629883942377175,0.004663902456619962,0.3183072244785574,0.9721222695386093,0.0,2025,
GBPUSD,2025-07-29 04:00:00+00:00,2025-08-04 20:00:00+00:00,1,1.3333049999999997,-0.0027225578543542974,29,2.0054194240715577,0.0012039297797881469,2.0054194240715577,0.0012039297797881469,0.0,0.0,2.0801173976030376,0.11973575557390706,9.020944542154965,0.26,0.21571848336360416,0.006405100247266815,0.08768766737138946,1.803490045574476,0.0,4.0,1.0,-0.013110721089659938,0.003000165009075406,19.0,7.0,-0.007522913760256711,8.0,48.0,1.0,2.2596234673211706,0.010455575056628197,0.3725854383358083,1.6301858702759624,0.0,2025,
USDJPY,2025-07-30 20:00:00+00:00,2025-08-01 12:00:00+00:00,-1,149.2215,0.007787081620276055,10,2.1136778253895927,0.0018828766897962415,2.1136778253895927,0.0018828766897962415,0.0,1.0,2.0880178389091077,0.17879962291819199,5.068666546403762,0.67,0.31179365971752215,0.007111224950625994,0.02864364080172735,0.0,2.278264128717905,20.0,2.0,-0.010621544647344772,0.007833808008041454,6.0,10.0,-0.004851733958787019,4.0,4.0,0.0,2.3750254892099187,0.018455352655386226,0.3507751937984441,1.0552150446866113,1.0,2025,
EURCHF,2025-07-31 20:00:00+00:00,2025-08-01 08:00:00+00:00,1,0.9298421148999999,0.0008086739543743446,3,2.4952946242668332,0.0006859924490789955,2.4952946242668332,0.0006859924490789955,1.0,0.0,2.2662943906972184,0.09961237019777515,6.357855123543516,0.12,0.05310861498764785,0.0037313532344014355,0.025165736172650777,0.9925070223451158,0.0,20.0,3.0,-0.0006959188850057529,0.0011314919026856884,1.0,3.0,-0.0006959188850057529,1.0,4.0,0.0,1.0500325122510765,0.0018274107876914414,1.0,1.1398306568925687,0.0,2025,
NZDUSD,2025-08-01 08:00:00+00:00,2025-08-06 00:00:00+00:00,1,0.5864099999999999,0.009686055831244406,17,2.033996034794107,0.002014585034774501,2.033996034794107,0.002014585034774501,0.0,0.0,2.8511143413678877,0.5122093023255823,10.452837023398644,0.51,0.3496197033588808,0.0072078779059930875,0.06682578547554924,3.132456200149987,0.0,8.0,4.0,0.0,0.009925981512433069,0.0,17.0,-0.0037009243783470147,11.0,48.0,1.0,1.3813216862355218,0.009925981512433069,0.37157534246574975,1.3984908824487214,1.0,2025,
NZDCAD,2025-08-01 12:00:00+00:00,2025-08-06 08:00:00+00:00,1,0.8144475918,0.00179240888511145,18,2.058188655973065,0.0014679955996365745,2.058188655973065,0.0014679955996365745,1.0,0.0,1.9494006381132725,0.2590851425697754,2.8993372179771626,0.65,0.13430286514787748,0.002473925836322999,0.06154894191236221,1.392494788004955,0.0,12.0,4.0,-0.0031005753000187264,0.002161154739644955,14.0,18.0,-0.0025400713705018285,7.0,48.0,1.0,1.0608040616473584,0.005261730039663681,0.284727175310801,1.0645797153589915,0.0,2025,
EURAUD,2025-08-19 08:00:00+00:00,2025-08-25 04:00:00+00:00,-1,1.799640533984321,-0.0022123897242562023,24,2.3222766499957452,0.001080838923195586,2.3222766499957452,0.001080838923195586,1.0,0.0,1.9252520326356128,0.27703367548840746,3.586898732220206,0.18,0.0813751367539455,0.0018761537638274373,0.010644703865636944,0.0,1.0648393009691943,8.0,1.0,-0.008542605234545197,-0.0,11.0,0.0,-0.0031054115657314085,1.0,48.0,1.0,1.3338678659643528,0.006497085961481908,0.2559291605641117,1.4890799727680482,0.0,2025,
USDCAD,2025-08-19 16:00:00+00:00,2025-08-22 12:00:00+00:00,-1,1.38647,0.0013415364198289292,17,2.7990176873049797,0.001104616401679714,2.7990176873049797,0.001104616401679714,0.0,0.0,2.0665367086183015,0.2710369487485144,4.167011260743152,0.63,0.14173051411584536,0.003213921201022041,0.02864633760262066,0.0,0.9192383453709924,16.0,1.0,-0.003440242908555824,0.001428025358268581,14.0,17.0,-0.0011034741404802872,11.0,4.0,0.0,1.349290775159945,0.004868268266824405,0.2741935483871279,1.437684026885922,0.0,2025,
AUDUSD,2025-08-21 04:00:00+00:00,2025-08-22 12:00:00+00:00,1,0.6422899999999998,0.009279297513584675,8,2.186189018260399,0.001716297090159686,2.186189018260399,0.001716297090159686,0.0,0.0,2.3723165895300924,0.3466413181242009,7.05687605166672,0.25,0.2631865821562589,0.010996965823155236,0.05454611150137368,2.0759036332206975,0.0,4.0,3.0,-0.00048267808485802366,0.009404437524328513,2.0,8.0,-0.0005138186064618244,2.0,4.0,0.0,1.6552037897084932,0.009887115609186536,0.4124999999999855,0.7774621809477498,1.0,2025,
EURCAD,2025-08-22 16:00:00+00:00,2025-08-25 12:00:00+00:00,-1,1.6205480914000001,0.004026040963933139,6,2.7139333571658066,0.001295972062640092,2.7139333571658066,0.001295972062640092,1.0,0.0,2.4868631576810696,0.1827348603843202,2.028451080937373,0.7,0.09402302431487719,0.003228069247942056,0.0007377974219309931,0.0,0.9326004882037423,16.0,4.0,-0.0,0.004210773762375997,0.0,6.0,-0.00015831498868401628,3.0,48.0,1.0,1.0678627440945745,0.004210773762375997,1.0,1.4029396002220191,0.0,2025,
NZDCAD,2025-09-02 08:00:00+00:00,2025-09-03 08:00:00+00:00,1,0.8073312543999999,0.002121133661885631,6,2.36361550767962,0.001320797731394384,2.36361550767962,0.001320797731394384,1.0,0.0,2.1552081257092004,0.17118008821472905,3.362105883683199,0.51,0.0845232189551541,0.004905115370581026,0.02369870452763133,0.6948042914325235,0.0,8.0,1.0,0.0,0.0024931915713231056,0.0,6.0,-0.0005827865766649953,3.0,4.0,0.0,1.0052164364701208,0.0024931915713231056,0.9617141539381315,1.3991024637997522,0.0,2025,
AUDNZD,2025-09-03 08:00:00+00:00,2025-09-05 12:00:00+00:00,-1,1.1141951497945335,0.00206950762992502,13,2.121194033286096,0.0005038873423347515,2.121194033286096,0.0005038873423347515,1.0,0.0,2.3616659689674866,0.23737031752271828,7.2196940418727,0.14,0.04738999740490353,0.002635442692419332,0.027743558188625363,0.0,0.6931819067256417,8.0,2.0,-0.0011640429127259821,0.002338445466564365,7.0,13.0,-0.0025524318392499135,7.0,4.0,0.0,1.8420433578610433,0.003502488379290347,0.7843020003370763,1.7296032185025907,0.0,2025,
AUDUSD,2025-09-08 08:00:00+00:00,2025-09-17 20:00:00+00:00,-1,0.65899,-0.009438686474756952,46,2.5637588174412005,0.001757622455305456,2.5637588174412005,0.001757622455305456,0.0,0.0,1.7745063826147323,0.16763358778626022,3.6332921275181604,0.7,0.2822431934049239,0.010356731875719172,0.07871037648093042,0.0,1.8101746393318043,8.0,0.0,-0.014839992109615618,0.0011380362047251902,40.0,8.0,-0.008087643961579793,19.0,48.0,1.0,1.3580311531216707,0.005523269046932455,0.26451612903225274,1.8159676715727702,0.0,2025,
GBPAUD,2025-09-11 16:00:00+00:00,2025-09-16 04:00:00+00:00,1,2.0381404536039147,0.003541793316480649,16,2.572888130402294,0.001144888544748861,2.572888130402294,0.001144888544748861,1.0,0.0,1.9826482072194263,0.17239042173801664,9.860307437384066,0.66,0.09230852378036962,0.007359539600417464,0.044340269370860254,1.476679928309433,0.0,16.0,3.0,-0.0015819657629543293,0.0036892578291167766,2.0,16.0,-0.0021076114540663493,12.0,48.0,1.0,1.314825969071331,0.005271223592071106,0.3032447352265842,1.1592347295130199,0.0,2025,
AUDCHF,2025-09-11 16:00:00+00:00,2025-09-16 04:00:00+00:00,-1,0.5300345382,0.004092486137538357,16,2.6194517615371065,0.0015030794427311003,2.6194517615371065,0.0015030794427311003,1.0,0.0,2.56582272401813,0.22956489114325024,8.187185012769035,0.56,0.10744357884327675,0.009035040835953412,0.054627823552064615,0.0,1.3886093912400914,16.0,3.0,-0.000866459443648715,0.004657169008328466,10.0,16.0,-0.0013509967726176297,9.0,48.0,1.0,1.0,0.0055236284519771806,0.22000177530367754,1.2728793587705374,0.0,2025,
AUDNZD,2025-09-12 12:00:00+00:00,2025-10-02 00:00:00+00:00,-1,1.115625311133535,-0.0177424008339991,84,2.1844294772878334,0.00043169214421616046,2.1844294772878334,0.00043169214421616046,1.0,0.0,1.8543421599867447,0.1470762969815258,7.993065171593656,0.03,0.04665471258918595,0.0029765438219906404,0.027225519837643788,0.0,0.6295476929672422,12.0,4.0,-0.022774391024978913,8.389089310101294e-05,76.0,20.0,-0.004803687603762152,21.0,48.0,3.0,3.178660924825056,0.005303246739771339,0.1259194534558729,1.729156601284692,0.0,2025,
GBPJPY,2025-09-15 12:00:00+00:00,2025-09-16 16:00:00+00:00,-1,200.37506495999997,0.0019019610053577975,7,2.5714813169617474,0.000860580410094509,2.5714813169617474,0.000860580410094509,1.0,1.0,1.8717951091798506,0.1652799547753012,3.0307077146486705,0.18,0.07385770819123202,0.00430189032610695,0.02315010101179832,0.0,0.9313448556286925,12.0,0.0,-0.00094211437097802,0.0020515266566834,1.0,7.0,-0.0015200572945609503,5.0,4.0,0.0,1.1567227105232327,0.00299364102766142,0.6173644656203162,1.1069930299332702,0.0,2025,
